productId,title,url,image,description,category,currency,originalPrice,price,availability,condition,custom_label_address,custom_label_star,custom_label_room,custom_label_maxpeople,custom_label_facilities
98406,Chill Homestay Phú Yên - Không gian decor xinh xắn,https://ticotravel.com.vn/homestay/chill-homestay-phu-yen/,https://ticotravel.com.vn/wp-content/uploads/2021/12/Chill-Homestay-phu-yen-1.jpg,Nếu bạn đang dự định du lịch Phú Yên mà quý khách chưa tìm được nơi nghỉ dưỡng nào cho mình thì đến ngay với Chill Homestay Phú Yên.,Homestay > CHILL HOMESTAY PHÚ YÊN,VND,,,in stock,new,"số 70 Lương Tấn Thịnh, Phường 7, Thành phố Tuy Hòa, Phú Yên",,Double Room Twin Room,4 - 8 người,Tiệc BBQ
67380,Tận hưởng không khí gió biển tại Chill House Phú Quốc,https://ticotravel.com.vn/homestay/chill-house-phu-quoc/,https://ticotravel.com.vn/wp-content/uploads/2022/05/chillhouse-phu-quoc-1-600x450.jpg,"Chill House Phú Quốc  là một homestay đặc biệt, nơi đây được bình chọn là top 5 homestay nổi bật tại Phú Quốc.",Homestay > Chill House Phú Quốc,VND,,,in stock,new,"Xóm Chài Trần Phú, Đường Trần Phú, Khu Phố 9, Dương Đông, Phú Quốc",,Double Room Twin Room,2 - 15 người,Cho thuê xe
71768,Chipa Homestay Đà Nẵng - Nét đẹp nên thơ tại Đà Nẵng ,https://ticotravel.com.vn/homestay/chipa-homestay-da-nang/,https://ticotravel.com.vn/wp-content/uploads/2021/12/ChiPa-Homestay-da-nang-6.jpg,"Không gian ở Chipa Homestay Đà Nẵng vô cùng thoáng đãng, mát mẻ. Chắc chắn khi tới đây du khách sẽ không bị thất vọng.",Homestay > Chipa Homestay Đà Nẵng,VND,,,in stock,new,"Đường Phạm Văn Nghị, phường Thạc Gián, quận Thanh Khê, thành phố Đà Nẵng",,Double Room Twin Room Family,10 - 15 người,Tiệc BBQ
118335,"Cici Homestay Đồng Văn - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/homestay/cici-homestay-dong-van/,https://ticotravel.com.vn/wp-content/uploads/2022/10/cici-homestay-1-600x450.jpg,,Homestay > Cici Homestay Đồng Văn,VND,,,in stock,new,"Thị trấn Đồng Văn, tỉnh Hà Giang",,Double Room Twin Room,10 - 20 người,
67379,Review City Center & Good Security Area - Làn gió lạ tại thủ đô,https://ticotravel.com.vn/homestay/city-center-good-security-area/,https://ticotravel.com.vn/wp-content/uploads/2021/12/City-center-Good-Security-Area-6.jpg,City Center & Good Security Area là không gian thư giãn vô cùng hoàn hảo tọa lạc ngay tại lòng thủ đô. Đây sẽ là địa điểm yên bình phù hợp để bạn nghỉ chân.,Homestay > City Center & Good Security Area,VND,,,in stock,new,"Số 8, Ngõ 77 Phố Lê Hồng Phong, Ba Đình, Hà Nội",,Family,10 - 15 người,Cho thuê xe
118286,"Cốm Homestay - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/homestay/com-homestay/,https://ticotravel.com.vn/wp-content/uploads/2022/10/com-homestay-1-600x450.jpg,,Homestay > Cốm Homestay,VND,,,in stock,new,"Phường Ea Tu, Thành phố Buôn Ma Thuột",,Double Room Twin Room,10 - 20 người,
67208,Review Cò's House - Nét đẹp yên bình của Mai Châu,https://ticotravel.com.vn/homestay/cos-house/,https://ticotravel.com.vn/wp-content/uploads/2021/12/Cos-Homestay-mai-chau-3.jpg,"Cò’s House được xây dựng giữa những nếp nhà truyền thống của người dân bản địa tạo cảm giác gần gũi, thân thuộc cho du khách khi đến đây tham quan, nghỉ dưỡng.",Homestay > Cò’s House,VND,,,in stock,new,"Số 27B, bản Lác 1, Chiềng Châu, Mai Châu, Hòa Bình",,Double Room Twin Room Family,10 - 15 người,"Cho thuê xe, Restaurant"
143750,"Cosy Homestay - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/homestay/cosy-homestay/,https://ticotravel.com.vn/wp-content/uploads/2023/05/Cosy-Homestay-6-1.jpg,,Homestay > Cosy Homestay,VND,,,in stock,new,"16/1 Phan Đăng Lưu, Quy Nhơn, Việt Nam",,Double Room,20 - 25 người,Tiệc BBQ
66990,Cozrum Homes Delightful Corner - Căn hộ tiện nghi ở Sài Gòn,https://ticotravel.com.vn/homestay/cozrum-homes-delightful-corner/,https://ticotravel.com.vn/wp-content/uploads/2021/12/Cozrum-Homes-Delightful-Corner-6-600x450.jpg,"Cozrum Homes Delightful Corner được xây dựng theo phong cách hiện đại, thiên hướng tự nhiên, tạo cảm giác thoải mái cho du khách",Homestay > Cozrum Homes Delightful Corner,VND,,,in stock,new,"TK15/13 Nguyễn Cảnh Chân, Quận 1, thành phố Hồ Chí Minh.",,Double Room Twin Room Family,10 - 15 người,
51910,Review Cú Trên Cây Homestay Đà Lạt - Tìm về nơi chốn bình yên,https://ticotravel.com.vn/homestay/cu-tren-cay-homestay/,https://ticotravel.com.vn/wp-content/uploads/2021/12/Cu-tren-cay-homestay-3-600x450.jpg,Liên hệ đặt phòng Cú Trên Cây Homestay Đà Lạt hotline: 0943 333 333 để nhận được ưu đãi cùng voucher giảm giá 10% tại Tico Travel,Homestay > Cú Trên Cây Homestay,VND,,,in stock,new,"Đường Đặng Thái Thân, Phường 3, Thành phố Đà Lạt, Lâm Đồng",,Double Room Twin Room Family,10 - 15 người,"Tiệc BBQ, Restaurant"
51911,Review Củi Homestay Đà Lạt - Chốn thần tiên đẹp như mơ,https://ticotravel.com.vn/homestay/cui-homestay-da-lat/,https://ticotravel.com.vn/wp-content/uploads/2021/12/cui-homestay-da-lat-4-600x450.jpg,Liên hệ đặt phòng Củi Homestay Đà Lạt qua hotline: 0943 333 333 để nhận được ưu đãi đặt phòng sớm nhất từ Tico Travel,Homestay > Củi Homestay Đà Lạt,VND,,,in stock,new,"Đường Triệu Việt Vương, Phường 3, Thành phố Đà Lạt, Lâm Đồng",,Double Room Twin Room Family,10 - 15 người,"Cho thuê xe, Tiệc BBQ"
98410,Da Dia Reef Homestay - Ngôi nhà làng biển bên Gành Đá Đĩa ,https://ticotravel.com.vn/homestay/da-dia-reef-homestay/,https://ticotravel.com.vn/wp-content/uploads/2021/12/Da-Dia-Reef-homestay-1.jpg,"Da Dia Reef Homestay tọa lạc ngay giữa biển, nằm trên Gành Đá Đĩa nên sở hữu một không gian đẹp tuyệt vời, có “1-0-2”.",Homestay > Da Dia Reef Homestay,VND,,,in stock,new,"Thôn Phú Hạnh, Xã An Ninh Đông, Huyện Tuy An, Phú Yên",,Double Room Twin Room Dorm,6 - 8 người,
71318,Đà Lạt Lemongrass Homestay : Ngôi Nhà Trong Thành Phố Mù Sương,https://ticotravel.com.vn/homestay/da-lat-lemongrass-homestay/,https://ticotravel.com.vn/wp-content/uploads/2021/12/Dalat-Lemongrass-Homestay-1-600x450.jpg,"Đến thành phố mù sương Đà Lạt chưa biết ở đâu? Đến ngay Đà Lạt Lemongrass homestay với mức giá bình dân, view tuyệt đẹp",Homestay > Đà Lạt Lemongrass Homestay,VND,,,in stock,new,"83/2 Phan Đình Phùng, phường 1, thành phố Đà Lạt, tỉnh Lâm Đồng",,Double Room Twin Room Family,10 - 15 người,"Cho thuê xe, Restaurant"
77048,Dadia Homestay Hà Nội - Dừng chân nhìn ngắm phố cổ,https://ticotravel.com.vn/homestay/dadia-homestay-ha-noi/,https://ticotravel.com.vn/wp-content/uploads/2021/12/Dadia-Homestay-ha-noi-6.jpg,"Dadia Homestay Hà Nội là nơi dành cho những ai yêu thích vẻ đẹp nhẹ nhàng, cổ kính nhưng vẫn mang đôi nét sang trọng đầy tinh tế",Homestay > Dadia Homestay Hà Nội,VND,,,in stock,new,"13 Nguyễn Khắc Cần, phường Phan Chu Trinh, Hoàn Kiếm, Hà Nội",,Double Room Twin Room Family,2 - 6 người,"Tiệc BBQ, Phòng khách"
92762,Daisy Homestay Phú Quốc - Căn nhà mộc mạc bên bờ biển,https://ticotravel.com.vn/homestay/daisy-homestay-phu-quoc/,https://ticotravel.com.vn/wp-content/uploads/2022/05/Daisy-Homestay-Phu-Quoc-1.jpg,Daisy Homestay Phú Quốc là một khu homestay đạt tiêu chuẩn 04 sao với 03 loại phòng chính phục vụ cho nhu cầu của du khách.,Homestay > Daisy Homestay Phú Quốc,VND,,,in stock,new,"Đường Cách Mạng Tháng Tám, Thị trấn Dương Đông, Phú Quốc",,Double Room Twin Room,10 - 15 người,
82861,Review Daisy House Phú Yên - Nơi nghỉ dưỡng bình dân,https://ticotravel.com.vn/homestay/daisy-house-phu-yen/,https://ticotravel.com.vn/wp-content/uploads/2021/12/Daisy-House-phu-yen-1.jpg,Daisy House Phú Yên sở hữu phong cách hiện đại đơn giản đậm chất Hàn Quốc và nổi bật với vẻ đẹp tinh tế và đẳng cấp.,Homestay > Daisy House Phú Yên,VND,,,in stock,new,"Số 32 đường Cần Vương, Phường 2, TP. Tuy Hòa",,Double Room Twin Room Family Dorm,10 - 15 người,"Bữa sáng miễn phí, Tiệc BBQ"
71524,Dalat Lemongrass Homestay - Yên bình tại thành phố mù sương,https://ticotravel.com.vn/homestay/dalat-lemongrass-homestay/,https://ticotravel.com.vn/wp-content/uploads/2021/12/Dalat-Lemongrass-Homestay-6-600x450.jpg,"Dalat Lemongrass Homestay có phong cách theo hướng nhẹ nhàng, thanh lịch. Mỗi căn phòng pha gam màu hiện đại trắng và xám nhạt.",Homestay > Dalat Lemongrass Homestay,VND,,,in stock,new,"83/2 Phan Đình Phùng, phường 1, thành phố Đà Lạt, tỉnh Lâm Đồng.",,Double Room Twin Room,10 - 20 người,"Bữa sáng miễn phí, Cho thuê xe"
118389,"Dao Homestay - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/homestay/dao-homestay/,https://ticotravel.com.vn/wp-content/uploads/2022/10/Dao-homestay-1-600x450.jpg,,Homestay > Dao Homestay,VND,,,in stock,new,"Bản Nậm Đăm, Quản Bạ, Hà Giang",,Double Room Twin Room,10 - 20 người,
68914,Review Deja Vu Homestay Huế - Chốn dừng chân mới lạ,https://ticotravel.com.vn/homestay/deja-vu-homestay-hue/,https://ticotravel.com.vn/wp-content/uploads/2021/12/Deja-Vu-homestay-Hue-5-copy-600x450.jpg,"Deja Vu Homestay Huế là một địa điểm độc đáo tại Huế được nhiều người biết đến. Đây là một ngôi nhà xinh xinh trong một hẻm nhỏ, mang những cá tính khá nhau.",Homestay > Deja Vu Homestay Huế,VND,,,in stock,new,"Số 3 Điện Biên Phủ, Vĩnh Ninh, Thành phố Huế, Thừa Thiên Huế, Việt Nam",,Double Room Twin Room Family,5 - 15 người,Tiệc BBQ
98152,De'lava Homestay - Không gian nghỉ dưỡng mới mẻ tại Hạ Long,https://ticotravel.com.vn/homestay/delava-homestay/,https://ticotravel.com.vn/wp-content/uploads/2021/12/Delava-ha-long-1-600x450.jpg,Nếu bạn chưa biết lựa chọn cho mình nơi nghỉ dưỡng nào phù hợp tại Hạ Long thì De’lava Homestay chắc chắn là một điểm nghỉ dưỡng lý tưởng.,Homestay > DE’LAVA HOMESTAY,VND,,,in stock,new,"số 82 Kim Hoàn, P. Bạch Đằng, Thành phố Hạ Long",,Double Room Twin Room,4 - 6 người,
50853,Đợi Một Người Homestay - Bình yên giữa đất trời Đà Lạt,https://ticotravel.com.vn/homestay/doi-mot-nguoi-homestay/,https://ticotravel.com.vn/wp-content/uploads/2021/12/doi-mot-nguoi-homestay-da-lat-7-600x450.jpg,Đợi Một Người homestay có phong cảnh hữu tình là lựa chọn lý tưởng cho những bạn yêu phong cách vintage và muốn tìm lại cảm giác thanh bình.,Homestay > Đợi Một Người Homestay,VND,,,in stock,new,"Đường Khởi Nghĩa Bắc Sơn, Phường 10, Thành phố Đà Lạt, Lâm Đồng",,Double Room Twin Room Bungalow,10 - 15 người,"Quán cafe, Cho thuê xe"
118194,"Đòn Gánh Homestay Buôn Ma Thuột - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/homestay/don-ganh-homestay-buon-ma-thuot/,https://ticotravel.com.vn/wp-content/uploads/2022/10/Don-ganh-homestay-1-600x450.jpg,,Homestay > Đòn Gánh Homestay Buôn Ma Thuột,VND,,,in stock,new,"Hoàng Hoa Thám, TP.Buôn Ma Thuột",,Double Room Twin Room,10 - 20 người,
118406,"Du Gia Homestay - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/homestay/du-gia-homestay/,https://ticotravel.com.vn/wp-content/uploads/2022/10/242850012-600x450.jpg,,Homestay > Du Gia Homestay,VND,,,in stock,new,"195B, Du Già, Yên Minh, Hà Giang",,Double Room Twin Room,10 - 20 người,
66481,Review Dunu Homestay - Nơi nghỉ cho những ai nghiện sách,https://ticotravel.com.vn/homestay/dunu-homestay/,https://ticotravel.com.vn/wp-content/uploads/2021/12/DUNU-Homestay-da-nang-1.jpg,"Dunu Homestay nổi tiếng với lối thiết kế độc đáo và được đặt tên là “cây sách tri thức”, thu hút rất nhiều các bạn trẻ đến ghé thăm và nghỉ dưỡng",Homestay > Dunu Homestay,VND,,,in stock,new,"71 Lê Hữu Trác, Sơn Trà, Đà Nẵng",,Double Room Twin Room Dorm,10 - 15 người,Cho thuê xe
76960,Dyland Homestay Phú Quốc - Nghỉ dưỡng mát lành,https://ticotravel.com.vn/homestay/dyland-homestay-phu-quoc/,https://ticotravel.com.vn/wp-content/uploads/2021/12/dyland-homestay-1-600x450.jpg,"Dyland Homestay Phú Quốc có thiết kế độc đáo, gần gũi với thiên nhiên, phòng ốc tiện nghi, hiện đại, đội ngũ nhân viên chuyên nghiệp",Homestay > Dyland Homestay Phú Quốc,VND,,,in stock,new,"Nguyễn Thị Định, Khu phố 8, thị trấn Đông Dương, Phú Quốc",,Double Room Twin Room Family Dorm,10 - 15 người,Restaurant
75334,Em's House Homestay - Nét đẹp hiện đại bên Phố Cổ,https://ticotravel.com.vn/homestay/ems-house-homestay/,https://ticotravel.com.vn/wp-content/uploads/2022/05/Ems-House-Homestay-9-600x450.jpg,"Nói về homestay Hội An, du khách không thể bỏ qua Em's House Homestay - nét đẹp hiện đại, khỏe khoắn bên cạnh phố cổ",Homestay > Em’s House Homestay Hội An,VND,,,in stock,new,"số 10 Đường Cao Hồng Lãnh, Phường Minh An, Hội An, Quảng Nam, Việt Nam",,Double Room Twin Room Family,10 - 15 người,Dịch vụ đưa đón
62713,Fairy House Mộc Châu - Lạc Vào Thế Giới Cổ Tích Mộng Mơ,https://ticotravel.com.vn/homestay/fairy-house-moc-chau/,https://ticotravel.com.vn/wp-content/uploads/2021/11/Fairy-house-homestay-moc-chau-24-600x450.jpg,Fairy House Mộc Châu luôn là nơi mà những du khách đã từng đặt chân đến đều luôn hoài niệm về một cái không gian nghỉ ngơi đậm màu cổ tích.,Homestay > Fairy House Mộc Châu,VND,,,in stock,new,"Bản Áng 2, Đông Sang, Mộc Châu, Sơn La",,Double Room Twin Room Family Bungalow,10 - 15 người,"Bữa sáng miễn phí, Cho thuê xe"
68374,Review Farmer Homestay Cần Thơ - Nơi dừng chân lý tưởng tại miền Tây,https://ticotravel.com.vn/homestay/farmer-homestay-can-tho/,https://ticotravel.com.vn/wp-content/uploads/2021/12/farmer-homestay-1-600x450.jpg,"Farmer Homestay Cần Thơ là homestay tiêu chuẩn, du khách sẽ được cảm nhận như được về lại những vùng quê yên bình, quên đi thực tại ồn ào của thành phố.",Homestay > Farmer Homestay Cần Thơ,VND,,,in stock,new,"Số 30D/4, Đường trường Chuyên Lý Tự Trọng mới, Hưng Thạnh, Cái Răng, Cần Thơ, Việt Nam",,Double Room Family Dorm,10 - 15 người,Lớp học nấu a
64735,Review Full House Homestay Phu Yen - Tận hưởng ngôi nhà thứ hai,https://ticotravel.com.vn/homestay/full-house-homestay-phu-yen/,https://ticotravel.com.vn/wp-content/uploads/2021/12/Full-House-phu-yen-5.jpg,"Mang trong mình nét bình dị, Full House Homestay Phu Yen mong muốn mang đến sự tự nhiên như ở nhà bởi phong cách thiết kế theo thiên hướng đơn giản, tinh tế.",Homestay > Full House Homestay Phu Yen,VND,,,in stock,new,"19/275 đường Lê Duẩn, phường 7, thành phố Tuy Hòa, Phú Yên",,Double Room Twin Room,10 - 15 người,"Tiệc BBQ, Nhà bếp"
64958,Review Full House Homestay - Homestay ngọt ngào tại Sài Gòn,https://ticotravel.com.vn/homestay/full-house-homestay/,https://ticotravel.com.vn/wp-content/uploads/2021/12/Full-House-Homestay-1-600x450.jpg,"Nơi dừng chân yên bình cho quý khách nghỉ ngơi, tạm rời xa những xô bồ của thành thị, Full House Homestay, một căn homestay ngọt ngào",Homestay > Full House Homestay,VND,,,in stock,new,"174/6 Lê Lai, Phường Bến Thành Quận 1, Hồ Chí Minh, Thành phố Hồ Chí Minh",,Double Room Dorm,10 - 15 người,Phòng đọc sách
83533,Furano Garden Hoà Bình - Mang đến kỳ nghỉ trọn vẹn,https://ticotravel.com.vn/homestay/furano-garden-hoa-binh/,https://ticotravel.com.vn/wp-content/uploads/2021/12/furano-garden-homestay-hoa-binh-1.jpg,Furano Garden Hoà Bình là homestay gần Hà Nội nên bạn có thể đến đây trải nghiệm một nơi nghỉ dưỡng bên ngoài thủ đô.,Homestay > Furano Garden Hoà Bình,VND,,,in stock,new,"Bản Suối Cốc, xã Hợp Hòa, huyện Lương Sơn, Hòa Bình",,Double Room Twin Room Family Bungalow,8 - 12 người,"Có bể bơi, Tiệc BBQ"
66608,Review Gạo Homestay Cần Thơ - Homestay giản dị tại Cần Thơ,https://ticotravel.com.vn/homestay/gao-homestay-can-tho/,https://ticotravel.com.vn/wp-content/uploads/2021/12/gao-homestay-2-600x450.jpg,"Gạo Homestay Cần Thơ được đánh giá là một trong những homestay đẹp nhất ngay trung tâm Cần Thơ, đem đến cho bạn sự bình yên, thư thái",Homestay > Gạo Homestay Cần Thơ,VND,,,in stock,new,"133/2C Trần Hưng Đạo, An Phú, Ninh Kiều, Cần Thơ",,Double Room Twin Room Dorm,10 - 15 người,"Cho thuê xe, Nhà bếp"
124820,"Gạo House Sapa - Tico Travel - Dịch vụ thuê villa, biệt thự nghỉ dưỡng hàng đầu Việt Nam",https://ticotravel.com.vn/homestay/gao-house-sapa/,https://ticotravel.com.vn/wp-content/uploads/2022/12/Gao-House-Sapa-1.jpg,,Homestay > Gạo House Sapa,VND,,,in stock,new,"45 Violet, TT. Sa Pa",,Double Room Family Dorm,70 - 80 người,
63497,Review Gap Yolo Hostel - Điểm dừng chân độc đáo tại Hà Nội,https://ticotravel.com.vn/homestay/gap-yolo-hostel/,https://ticotravel.com.vn/wp-content/uploads/2021/12/Gap-Yolo-Hostel-1.jpg,"Gap Yolo Hostel gây ấn tượng bằng cách bày trí gần gũi, thân thiện môi trường, gợi lên nhiều kỷ niệm về khoảng thời gian sinh viên sinh hoạt trong ký túc xá.",Homestay > Gap Yolo Hostel,VND,,,in stock,new,"Số 1B Quốc Tử Giám, quận Đống Đa, thành phố Hà Nội",,Family Dorm,10 - 15 người,Tiệc BBQ
